,Year,Round,Pick,Name,Team,Position,player_id,player_game_count,Grade,count,pickgrade,_merge,value
980,2014,4,138,lorenzo taliaferro,Ravens,RB,8773.0,16.0,65.7,1,61.5,both,4.200000000000003
1402,2016,5,140,tajae sharpe,Titans,WR,10774.0,47.0,65.4,1,61.2,both,4.200000000000003
354,2011,5,150,jason pinkston,Browns,T,6302.0,25.0,64.7,1,60.5,both,4.200000000000003
778,2013,5,158,luke willson,Seahawks,TE,7940.0,94.0,64.3,1,60.1,both,4.199999999999996
1268,2016,1,2,carson wentz,Eagles,QB,10636.0,56.0,77.1,1,72.9,both,4.199999999999989
1501,2017,1,15,malik hooker,Colts,DB,11770.0,34.0,72.6,1,68.4,both,4.199999999999989
1603,2017,4,125,samson ebukam,Rams,LB,11880.0,48.0,65.4,1,61.3,both,4.1000000000000085
1394,2016,4,132,willie henry,Ravens,DT,10766.0,17.0,66.9,1,62.8,both,4.1000000000000085
1596,2017,4,116,carl lawson,Bengals,LB,11871.0,35.0,64.5,1,60.4,both,4.100000000000001
937,2014,3,90,donte moncrief,Colts,WR,8725.0,77.0,65.7,1,61.6,both,4.100000000000001
416,2011,7,241,david ausberry,Raiders,WR,6393.0,30.0,64.6,1,60.5,both,4.099999999999994
1236,2015,6,212,anthony chickillo,Steelers,DE,9645.0,56.0,63.3,1,59.2,both,4.099999999999994
897,2014,2,47,trent murphy,Redskins,LB,8682.0,76.0,69.8,1,65.7,both,4.099999999999994
217,2010,7,253,erik lorig,Buccaneers,DE,5775.0,63.0,64.6,1,60.5,both,4.099999999999994
1771,2018,3,85,rashaan gaulden,Panthers,DB,51241.0,13.0,65.8,1,61.7,both,4.099999999999994
1361,2016,4,99,joe schobert,Browns,LB,10733.0,58.0,64.7,1,60.7,both,4.0
1242,2015,7,220,neal sterling,Jaguars,WR,9653.0,22.0,63.7,1,59.7,both,4.0
50,2010,2,52,jason worilds,Steelers,LB,5577.0,58.0,68.7,1,64.7,both,4.0
29,2010,1,31,jerry hughes,Colts,LB,5556.0,147.0,69.3,1,65.3,both,4.0
1343,2016,3,81,austin hooper,Falcons,TE,10715.0,59.0,67.5,1,63.5,both,4.0
1846,2018,5,170,darius phillips,Bengals,DB,49507.0,17.0,65.5,1,61.5,both,4.0
1102,2015,2,49,mitch morse,Chiefs,G,9482.0,65.0,69.3,1,65.3,both,4.0
1197,2015,5,159,j.j. nelson,Cardinals,WR,9592.0,56.0,64.1,1,60.1,both,3.999999999999993
2,2010,1,3,gerald mccoy,Buccaneers,DT,5528.0,139.0,76.5,1,72.6,both,3.9000000000000057
1998,2019,4,106,maxx crosby,Raiders,DE,26316.0,16.0,65.4,1,61.5,both,3.9000000000000057
1283,2016,1,18,ryan kelly,Colts,C,10652.0,51.0,71.4,1,67.5,both,3.9000000000000057
1448,2016,6,195,wes schweitzer,Falcons,G,10829.0,44.0,63.0,1,59.1,both,3.8999999999999986
1760,2018,3,72,nathan shepherd,Jets,DT,24614.0,25.0,67.8,1,63.9,both,3.8999999999999986
1164,2015,4,116,rodney gunter,Cardinals,DT,9549.0,77.0,64.3,1,60.4,both,3.8999999999999986
519,2012,4,100,travis benjamin,Browns,WR,7100.0,101.0,64.8,1,60.9,both,3.8999999999999986
1677,2017,7,221,shalom luani,Raiders,DB,11976.0,15.0,63.3,1,59.4,both,3.8999999999999986
73,2010,3,77,damian williams,Titans,WR,5601.0,51.0,67.3,1,63.4,both,3.8999999999999986
1597,2017,4,117,josh reynolds,Rams,WR,11872.0,47.0,64.5,1,60.6,both,3.8999999999999986
13,2010,1,15,jason pierre-paul,Giants,DE,5540.0,137.0,72.3,1,68.4,both,3.8999999999999915
1807,2018,4,121,taron johnson,Bills,DB,49511.0,23.0,64.6,1,60.7,both,3.8999999999999915
1098,2015,2,45,eric kendricks,Vikings,LB,9478.0,74.0,69.8,1,65.9,both,3.8999999999999915
323,2011,4,114,cecil shorts,Jaguars,WR,6266.0,69.0,64.6,1,60.7,both,3.8999999999999915
704,2013,3,74,terrance williams,Cowboys,WR,7855.0,83.0,67.7,1,63.9,both,3.8000000000000043
1653,2017,6,188,elijah mcguire,Jets,RB,11943.0,23.0,62.6,1,58.8,both,3.8000000000000043
820,2013,7,211,michael williams,Lions,TE,7993.0,15.0,63.1,1,59.3,both,3.8000000000000043
1156,2015,4,107,justin hardy,Falcons,WR,9540.0,71.0,65.8,1,62.0,both,3.799999999999997
1604,2017,4,127,michael roberts,Lions,TE,11882.0,23.0,65.8,1,62.0,both,3.799999999999997
1235,2015,6,210,christian ringo,Packers,DE,9643.0,20.0,63.0,1,59.2,both,3.799999999999997
1529,2017,2,44,gerald everett,Rams,TE,11799.0,44.0,70.0,1,66.2,both,3.799999999999997
898,2014,2,48,timmy jernigan,Ravens,DT,8683.0,71.0,69.0,1,65.3,both,3.700000000000003
433,2012,1,10,stephon gilmore,Bills,DB,7016.0,113.0,73.2,1,69.5,both,3.700000000000003
563,2012,5,153,dennis kelly,Eagles,T,7146.0,76.0,63.7,1,60.0,both,3.700000000000003
1743,2018,2,52,kemoko turay,Colts,LB,21702.0,18.0,68.4,1,64.7,both,3.700000000000003
1967,2019,3,71,dre'mont jones,Broncos,DT,28075.0,14.0,66.9,1,63.2,both,3.700000000000003
2009,2019,4,121,trevon wesco,Jets,TE,42018.0,16.0,64.4,1,60.7,both,3.700000000000003
1561,2017,3,76,alex anzalone,Saints,LB,11831.0,22.0,66.9,1,63.2,both,3.700000000000003
1094,2015,2,41,devin funchess,Panthers,WR,9474.0,62.0,69.3,1,65.6,both,3.700000000000003
212,2010,7,244,kurt coleman,Eagles,DB,5767.0,126.0,64.3,1,60.6,both,3.6999999999999957
589,2012,6,186,james hanna,Cowboys,TE,7175.0,77.0,63.8,1,60.1,both,3.6999999999999957
623,2012,7,237,cam johnson,49ers,DE,7221.0,24.0,63.3,1,59.6,both,3.6999999999999957
1746,2018,2,57,p.j. hall,Raiders,DT,31211.0,30.0,67.7,1,64.1,both,3.6000000000000085
1754,2018,3,66,lorenzo carter,Giants,DE,50126.0,30.0,68.2,1,64.6,both,3.6000000000000085
1652,2017,6,186,chuck clark,Ravens,DB,11941.0,39.0,63.7,1,60.1,both,3.6000000000000014
190,2010,7,217,dekoda watson,Buccaneers,LB,5740.0,78.0,62.6,1,59.0,both,3.6000000000000014
1051,2014,7,239,james wright,Bengals,WR,8873.0,23.0,63.1,1,59.5,both,3.6000000000000014
1776,2018,3,90,deadrin senat,Falcons,DT,48815.0,17.0,65.2,1,61.6,both,3.6000000000000014
1572,2017,3,90,shaquill griffin,Seahawks,DB,11845.0,45.0,65.2,1,61.6,both,3.6000000000000014
918,2014,3,69,charles sims,Buccaneers,RB,8704.0,47.0,66.3,1,62.7,both,3.5999999999999943
873,2014,1,21,ha ha clinton-dix,Packers,DB,8656.0,96.0,71.0,1,67.4,both,3.5999999999999943
869,2014,1,17,c.j. mosley1,Ravens,LB,8652.0,79.0,71.3,1,67.7,both,3.5999999999999943
48,2010,2,50,javier arenas,Chiefs,DB,5575.0,61.0,69.0,1,65.4,both,3.5999999999999943
42,2010,2,44,lamarr houston,Raiders,DT,5569.0,100.0,69.8,1,66.2,both,3.5999999999999943
262,2011,2,46,orlando franklin,Broncos,T,6198.0,89.0,69.6,1,66.0,both,3.5999999999999943
117,2010,4,123,al woods,Saints,DT,5646.0,121.0,64.9,1,61.4,both,3.500000000000007
838,2013,7,233,david bass,Raiders,DE,8016.0,62.0,62.8,1,59.3,both,3.5
1565,2017,3,80,tarell basham,Colts,DE,11835.0,39.0,66.7,1,63.2,both,3.5
272,2011,2,57,mikel leshoure,Lions,RB,6209.0,15.0,67.6,1,64.1,both,3.5
346,2011,5,141,d.j. williams,Packers,TE,1738.0,54.0,64.5,1,61.0,both,3.5
653,2013,1,19,justin pugh,Giants,T,7800.0,86.0,71.3,1,67.8,both,3.5
383,2011,6,188,chris rucker,Colts,DB,6340.0,10.0,62.3,1,58.8,both,3.5
295,2011,3,82,vincent brown,Chargers,WR,6234.0,38.0,65.9,1,62.5,both,3.4000000000000057
101,2010,4,106,bruce campbell,Raiders,T,5630.0,10.0,64.9,1,61.5,both,3.4000000000000057
1257,2015,7,242,dexter mcdonald,Raiders,DB,9675.0,19.0,63.6,1,60.2,both,3.3999999999999986
335,2011,4,128,cortez allen,Steelers,DB,6280.0,47.0,64.8,1,61.4,both,3.3999999999999986
1764,2018,3,77,sam hubbard,Bengals,DE,48457.0,31.0,66.8,1,63.4,both,3.3999999999999986
835,2013,7,230,kerwynn williams,Colts,RB,8013.0,31.0,62.0,1,58.6,both,3.3999999999999986
982,2014,4,140,cameron fleming,Patriots,T,8775.0,61.0,64.6,1,61.2,both,3.3999999999999915
1964,2019,3,66,diontae johnson,Steelers,WR,33441.0,16.0,67.9,1,64.6,both,3.3000000000000114
453,2012,1,31,doug martin,Buccaneers,RB,7035.0,84.0,68.6,1,65.3,both,3.299999999999997
458,2012,2,36,derek wolfe,Broncos,DT,7040.0,108.0,69.0,1,65.7,both,3.299999999999997
1187,2015,5,145,bobby mccain,Dolphins,DB,9578.0,65.0,64.6,1,61.3,both,3.299999999999997
132,2010,5,139,john conner,Jets,RB,5662.0,58.0,65.3,1,62.0,both,3.299999999999997
1062,2015,1,4,amari cooper,Raiders,WR,9437.0,77.0,75.4,1,72.2,both,3.200000000000003
1628,2017,5,156,brian hill,Falcons,RB,11911.0,18.0,63.0,1,59.8,both,3.200000000000003
1768,2018,3,81,michael gallup,Cowboys,WR,26075.0,30.0,66.7,1,63.5,both,3.200000000000003
1732,2018,2,39,james daniels,Bears,C,45576.0,29.0,69.2,1,66.0,both,3.200000000000003
654,2013,1,20,kyle long,Bears,G,7801.0,76.0,70.9,1,67.7,both,3.200000000000003
1204,2015,5,169,david mayo,Panthers,LB,9602.0,37.0,64.3,1,61.1,both,3.1999999999999957
314,2011,4,103,sam acho,Cardinals,LB,6255.0,107.0,64.4,1,61.3,both,3.1000000000000085
1068,2015,1,12,danny shelton,Browns,DT,9445.0,75.0,72.2,1,69.1,both,3.1000000000000085
808,2013,6,197,cobi hamilton,Bengals,WR,7978.0,13.0,61.7,1,58.6,both,3.1000000000000014
2029,2019,5,148,dre greenlaw,49ers,LB,51503.0,16.0,64.0,1,60.9,both,3.1000000000000014
1758,2018,3,70,fred warner,49ers,LB,51222.0,32.0,65.5,1,62.4,both,3.1000000000000014
560,2012,5,149,johnnie troutman,Chargers,G,7651.0,27.0,64.2,1,61.1,both,3.1000000000000014
1524,2017,2,39,marcus maye,Jets,DB,11794.0,38.0,69.1,1,66.0,both,3.0999999999999943
1304,2016,2,40,sterling shepard,Giants,WR,10674.0,53.0,69.3,1,66.2,both,3.0999999999999943
198,2010,7,226,george selvie,Rams,DE,5749.0,79.0,61.8,1,58.7,both,3.0999999999999943
1645,2017,5,178,davon godchaux,Dolphins,DT,11934.0,47.0,63.2,1,60.2,both,3.0
1,2010,1,2,ndamukong suh,Lions,DT,5527.0,158.0,75.9,1,72.9,both,3.0
1944,2019,2,44,elgton jenkins,Packers,G,46298.0,15.0,69.2,1,66.2,both,3.0
1241,2015,7,219,hayes pullard,Browns,LB,9652.0,32.0,62.2,1,59.2,both,3.0
882,2014,1,31,bradley roby,Broncos,DB,8666.0,89.0,68.3,1,65.3,both,3.0
74,2010,3,78,brandon lafell,Panthers,WR,5602.0,125.0,66.3,1,63.3,both,3.0
573,2012,5,164,jonathan massaquoi,Falcons,DE,7156.0,34.0,64.0,1,61.0,both,3.0
894,2014,2,43,weston richburg,Giants,C,8678.0,79.0,68.9,1,66.0,both,2.9000000000000057
1558,2017,3,73,jordan willis,Bengals,LB,11828.0,41.0,66.9,1,64.0,both,2.9000000000000057
5,2010,1,6,russell okung,Seahawks,T,5531.0,124.0,74.0,1,71.1,both,2.9000000000000057
1542,2017,2,57,zach cunningham,Texans,LB,11812.0,46.0,67.0,1,64.1,both,2.9000000000000057
1792,2018,4,106,josey jewell,Broncos,LB,50720.0,27.0,64.4,1,61.5,both,2.9000000000000057
2031,2019,5,150,kingsley keke,Packers,DT,48718.0,12.0,63.4,1,60.5,both,2.8999999999999986
1013,2014,6,180,kenneth acker,49ers,DB,8815.0,30.0,61.8,1,58.9,both,2.8999999999999986
56,2010,2,58,ben tate,Texans,RB,5583.0,51.0,67.8,1,64.9,both,2.8999999999999915
1713,2018,1,20,frank ragnow,Lions,C,39137.0,31.0,70.6,1,67.7,both,2.8999999999999915
876,2014,1,24,darqueze dennard,Bengals,DB,8659.0,70.0,69.1,1,66.2,both,2.8999999999999915
234,2011,1,16,ryan kerrigan,Redskins,LB,6168.0,140.0,71.3,1,68.4,both,2.8999999999999915
30,2010,1,32,patrick robinson,Saints,DB,5557.0,104.0,68.6,1,65.7,both,2.8999999999999915
36,2010,2,38,t.j. ward,Browns,DB,5563.0,107.0,68.3,1,65.4,both,2.8999999999999915
4,2010,1,5,eric berry,Chiefs,DB,5530.0,89.0,74.4,1,71.6,both,2.8000000000000114
1021,2014,6,193,zach fulton,Chiefs,G,8828.0,83.0,62.1,1,59.3,both,2.8000000000000043
501,2012,3,82,mike martin,Titans,DT,7644.0,46.0,65.3,1,62.5,both,2.799999999999997
1261,2015,7,247,darryl roberts,Patriots,DB,9680.0,47.0,63.0,1,60.2,both,2.799999999999997
712,2013,3,82,john jenkins,Saints,DT,7863.0,82.0,65.3,1,62.5,both,2.799999999999997
645,2013,1,10,chance warmack,Titans,G,7791.0,61.0,72.3,1,69.5,both,2.799999999999997
2053,2019,6,183,justin skule,49ers,T,38951.0,10.0,62.3,1,59.5,both,2.799999999999997
506,2012,3,87,john hughes,Browns,DT,7088.0,66.0,65.0,1,62.2,both,2.799999999999997
1786,2018,3,100,dorian o'daniel,Chiefs,LB,51487.0,15.0,63.6,1,60.9,both,2.700000000000003
1041,2014,7,224,beau allen,Eagles,DT,8858.0,90.0,61.0,1,58.3,both,2.700000000000003
777,2013,5,157,quinton dial,49ers,DE,7939.0,59.0,62.2,1,59.5,both,2.700000000000003
1350,2016,3,88,kyler fackrell,Packers,LB,10722.0,61.0,64.7,1,62.0,both,2.700000000000003
890,2014,2,39,marqise lee,Jaguars,WR,8674.0,59.0,68.7,1,66.0,both,2.700000000000003
1762,2018,3,75,derrick nnadi,Chiefs,DT,49970.0,32.0,65.8,1,63.1,both,2.6999999999999957
269,2011,2,54,jaiquawn jarrett,Eagles,DB,6206.0,38.0,66.1,1,63.4,both,2.6999999999999957
175,2010,6,191,dezmon briscoe,Bengals,WR,5714.0,23.0,62.9,1,60.2,both,2.6999999999999957
321,2011,4,112,greg salas,Rams,WR,6264.0,26.0,63.3,1,60.6,both,2.6999999999999957
1052,2014,7,242,corey nelson,Broncos,LB,8876.0,43.0,62.9,1,60.2,both,2.6999999999999957
1511,2017,1,25,jabrill peppers,Browns,DB,11780.0,40.0,68.4,1,65.8,both,2.6000000000000085
1563,2017,3,78,tim williams,Ravens,LB,11833.0,19.0,65.9,1,63.3,both,2.6000000000000085
837,2013,7,232,sam barrington,Packers,LB,8015.0,14.0,61.5,1,58.9,both,2.6000000000000014
313,2011,4,102,jordan cameron,Browns,TE,6254.0,64.0,63.6,1,61.0,both,2.6000000000000014
1014,2014,6,181,alfred blue,Texans,RB,8816.0,68.0,61.2,1,58.6,both,2.6000000000000014
745,2013,4,120,gerald hodges,Vikings,LB,7902.0,56.0,63.1,1,60.5,both,2.6000000000000014
1969,2019,3,73,david montgomery,Bears,RB,45719.0,16.0,66.6,1,64.0,both,2.5999999999999943
507,2012,3,88,nick foles,Eagles,QB,7089.0,56.0,64.6,1,62.0,both,2.5999999999999943
1116,2015,2,64,jordan richards,Patriots,DB,9497.0,47.0,67.3,1,64.7,both,2.5999999999999943
1078,2015,1,24,d.j. humphries,Cardinals,T,9457.0,43.0,68.8,1,66.2,both,2.5999999999999943
1393,2016,4,131,blake martinez,Packers,LB,10765.0,61.0,64.8,1,62.2,both,2.5999999999999943
70,2010,3,73,john jerry,Dolphins,G,5598.0,124.0,66.6,1,64.0,both,2.5999999999999943
1178,2015,4,133,max garcia,Broncos,C,9566.0,50.0,65.2,1,62.7,both,2.5
80,2010,3,84,jordan shipley,Bengals,WR,5608.0,23.0,64.2,1,61.7,both,2.5
7,2010,1,8,rolando mcclain,Raiders,LB,5533.0,65.0,72.7,1,70.2,both,2.5
731,2013,4,103,alex okafor,Cardinals,DE,7885.0,78.0,63.8,1,61.3,both,2.5
16,2010,1,18,maurkice pouncey,Steelers,C,5543.0,121.0,70.0,1,67.5,both,2.5
875,2014,1,23,dee ford,Chiefs,DE,8658.0,73.0,68.9,1,66.4,both,2.5
880,2014,1,29,dominique easley,Patriots,DT,8664.0,41.0,68.0,1,65.5,both,2.5
1750,2018,2,62,brian o'neill,Vikings,T,46854.0,29.0,67.0,1,64.5,both,2.5
415,2011,7,240,stanley havili,Eagles,RB,6392.0,28.0,62.3,1,59.8,both,2.5
1368,2016,4,106,eric murray,Chiefs,DB,10740.0,52.0,64.0,1,61.5,both,2.5
1103,2015,2,50,ronald darby,Bills,DB,9483.0,57.0,67.9,1,65.4,both,2.5
221,2011,1,3,marcell dareus,Bills,DT,6155.0,121.0,75.0,1,72.6,both,2.4000000000000057
1310,2016,2,46,a'shawn robinson,Lions,DT,10680.0,58.0,68.4,1,66.0,both,2.4000000000000057
1172,2015,4,125,javorius allen,Ravens,RB,9558.0,54.0,63.7,1,61.3,both,2.4000000000000057
1825,2018,5,145,bilal nichols,Bears,DT,28451.0,27.0,63.7,1,61.3,both,2.4000000000000057
549,2012,5,136,josh chapman,Colts,DT,7646.0,29.0,64.2,1,61.8,both,2.4000000000000057
1019,2014,6,189,t.j. jones,Lions,WR,8824.0,41.0,61.6,1,59.2,both,2.3999999999999986
1355,2016,3,93,cody kessler,Browns,QB,10727.0,17.0,63.8,1,61.4,both,2.3999999999999986
1439,2016,6,185,deandre houston-carson,Bears,DB,10819.0,19.0,62.1,1,59.7,both,2.3999999999999986
1698,2018,1,4,denzel ward,Browns,DB,49558.0,25.0,74.6,1,72.2,both,2.3999999999999915
38,2010,2,40,koa misi,Dolphins,LB,5565.0,84.0,68.6,1,66.2,both,2.3999999999999915
1575,2017,3,94,cameron sutton,Steelers,DB,11850.0,31.0,64.2,1,61.9,both,2.3000000000000043
355,2011,5,151,ahmad black,Buccaneers,DB,6303.0,23.0,62.7,1,60.4,both,2.3000000000000043
497,2012,3,77,demario davis,Jets,LB,7079.0,127.0,65.7,1,63.4,both,2.3000000000000043
448,2012,1,26,whitney mercilus,Texans,DE,7031.0,114.0,68.1,1,65.8,both,2.299999999999997
1840,2018,5,163,tim settle,Redskins,DT,48966.0,29.0,63.5,1,61.2,both,2.299999999999997
1720,2018,1,27,rashaad penny,Seahawks,RB,27414.0,22.0,68.3,1,66.0,both,2.299999999999997
163,2010,6,178,arthur moats,Bills,LB,5701.0,105.0,62.5,1,60.2,both,2.299999999999997
615,2012,7,226,david molk,Chargers,C,7210.0,11.0,61.0,1,58.7,both,2.299999999999997
1644,2017,5,177,trent taylor,49ers,WR,11932.0,29.0,62.5,1,60.2,both,2.299999999999997
142,2010,5,153,austen lane,Jaguars,DE,5676.0,30.0,62.2,1,60.0,both,2.200000000000003
237,2011,1,19,prince amukamara,Giants,DB,6171.0,112.0,70.0,1,67.8,both,2.200000000000003
112,2010,4,118,garrett graham,Texans,TE,5642.0,57.0,62.7,1,60.5,both,2.200000000000003
268,2011,2,53,stephen paea,Bears,DT,6205.0,83.0,66.2,1,64.0,both,2.200000000000003
1358,2016,3,96,vincent valentine,Patriots,DT,10730.0,16.0,63.5,1,61.3,both,2.200000000000003
146,2010,5,157,arthur jones,Ravens,DT,5680.0,64.0,61.7,1,59.5,both,2.200000000000003
663,2013,1,29,cordarrelle patterson,Vikings,WR,7810.0,100.0,67.7,1,65.5,both,2.200000000000003
1814,2018,4,130,josh sweat,Eagles,DE,50120.0,24.0,64.4,1,62.2,both,2.200000000000003
958,2014,4,114,aaron colvin,Jaguars,DB,8749.0,61.0,62.9,1,60.7,both,2.1999999999999957
989,2014,5,149,kevin pamphile,Buccaneers,T,8784.0,55.0,63.3,1,61.1,both,2.1999999999999957
1970,2019,3,74,devin singletary,Bills,RB,40485.0,12.0,66.1,1,63.9,both,2.1999999999999957
103,2010,4,108,jacoby ford,Raiders,WR,5632.0,38.0,63.9,1,61.7,both,2.1999999999999957
1517,2017,1,31,reuben foster,49ers,LB,11786.0,16.0,67.4,1,65.3,both,2.1000000000000085
291,2011,3,78,austin pettis,Rams,WR,6230.0,47.0,65.4,1,63.3,both,2.1000000000000085
316,2011,4,105,roy helu,Redskins,RB,6257.0,57.0,63.1,1,61.0,both,2.1000000000000014
431,2012,1,8,ryan tannehill,Dolphins,QB,7014.0,99.0,72.3,1,70.2,both,2.0999999999999943
1279,2016,1,14,karl joseph,Raiders,DB,10648.0,47.0,70.8,1,68.7,both,2.0999999999999943
1338,2016,3,76,shon coleman,Browns,T,10710.0,23.0,65.2,1,63.2,both,2.0
1818,2018,4,134,chase edmonds,Cardinals,RB,45851.0,26.0,64.0,1,62.0,both,2.0
1270,2016,1,4,ezekiel elliott,Cowboys,RB,10638.0,56.0,74.2,1,72.2,both,2.0
400,2011,7,218,ryan taylor,Packers,TE,6370.0,35.0,61.2,1,59.2,both,2.0
735,2013,4,107,brian schwenke,Titans,C,7889.0,35.0,64.0,1,62.0,both,2.0
258,2011,2,42,brooks reed,Texans,DE,6194.0,129.0,67.7,1,65.8,both,1.9000000000000057
51,2010,2,53,jermaine cunningham,Patriots,LB,5578.0,37.0,65.9,1,64.0,both,1.9000000000000057
450,2012,1,28,nick perry,Packers,DE,7033.0,81.0,67.4,1,65.5,both,1.9000000000000057
1407,2016,5,147,quinton jefferson,Seahawks,DT,10781.0,39.0,63.2,1,61.3,both,1.9000000000000057
245,2011,1,29,gabe carimi,Bears,T,6181.0,47.0,67.4,1,65.5,both,1.9000000000000057
286,2011,3,72,martez wilson,Saints,LB,6224.0,29.0,65.8,1,63.9,both,1.8999999999999986
1379,2016,4,117,pharoh cooper,Rams,WR,10751.0,41.0,62.5,1,60.6,both,1.8999999999999986
1193,2015,5,154,tyeler davison,Saints,DT,9587.0,77.0,61.8,1,59.9,both,1.8999999999999986
657,2013,1,23,sharrif floyd,Vikings,DT,7804.0,44.0,68.3,1,66.4,both,1.8999999999999915
18,2010,1,20,kareem jackson,Texans,DB,5545.0,144.0,69.6,1,67.7,both,1.8999999999999915
1663,2017,6,198,d.j. jones,49ers,DT,11953.0,30.0,61.1,1,59.3,both,1.8000000000000043
1584,2017,3,103,trey hendrickson,Saints,LB,11858.0,30.0,63.1,1,61.3,both,1.8000000000000043
196,2010,7,224,phillip adams,49ers,DB,5747.0,59.0,60.1,1,58.3,both,1.8000000000000043
562,2012,5,151,senio kelemete,Cardinals,T,7144.0,60.0,62.2,1,60.4,both,1.8000000000000043
244,2011,1,27,jimmy smith,Ravens,DB,6179.0,103.0,67.8,1,66.0,both,1.7999999999999972
380,2011,6,185,greg jones,Giants,LB,6337.0,13.0,61.5,1,59.7,both,1.7999999999999972
1534,2017,2,49,ryan anderson,Redskins,LB,11804.0,43.0,67.1,1,65.3,both,1.7999999999999972
1400,2016,4,138,seth devalve,Browns,TE,10772.0,52.0,63.3,1,61.5,both,1.7999999999999972
1260,2015,7,246,geoff swaim,Cowboys,TE,9679.0,43.0,62.5,1,60.7,both,1.7999999999999972
214,2010,7,249,robert mcclain,Panthers,DB,5771.0,79.0,63.0,1,61.2,both,1.7999999999999972
951,2014,4,106,bruce ellington,49ers,WR,8741.0,41.0,63.3,1,61.5,both,1.7999999999999972
708,2013,3,78,marquise goodwin,Bills,WR,7859.0,74.0,65.0,1,63.3,both,1.7000000000000028
595,2012,6,193,tom compton,Redskins,T,7181.0,71.0,61.0,1,59.3,both,1.7000000000000028
670,2013,2,37,giovani bernard,Bengals,RB,7818.0,99.0,67.4,1,65.7,both,1.7000000000000028
1751,2018,2,63,carlton davis,Buccaneers,DB,49335.0,27.0,66.0,1,64.3,both,1.7000000000000028
769,2013,5,147,steven means,Buccaneers,DE,7929.0,28.0,63.0,1,61.3,both,1.7000000000000028
1856,2018,6,186,jacob martin,Seahawks,DE,50152.0,30.0,61.8,1,60.1,both,1.6999999999999957
1091,2015,2,38,preston smith,Redskins,DE,9471.0,80.0,67.1,1,65.4,both,1.6999999999999886
1384,2016,4,122,andrew billings,Bengals,DT,10756.0,47.0,62.4,1,60.8,both,1.6000000000000014
1050,2014,7,238,will smith,Cowboys,LB,1739.0,45.0,60.7,1,59.1,both,1.6000000000000014
282,2011,3,67,nate irving,Broncos,LB,6219.0,38.0,65.6,1,64.0,both,1.5999999999999943
1405,2016,5,144,connor mcgovern1,Broncos,G,10778.0,41.0,62.3,1,60.8,both,1.5
378,2011,6,183,jordan todman,Chargers,RB,6335.0,42.0,61.0,1,59.5,both,1.5
1615,2017,4,140,wayne gallman,Giants,RB,11895.0,38.0,62.7,1,61.2,both,1.5
857,2014,1,4,sammy watkins,Bills,WR,8639.0,76.0,73.7,1,72.2,both,1.5
1705,2018,1,11,minkah fitzpatrick,Dolphins,DB,51206.0,32.0,70.8,1,69.3,both,1.5
1419,2016,5,160,kentrell brothers,Vikings,LB,10794.0,11.0,61.5,1,60.0,both,1.5
552,2012,5,139,robert blanton,Vikings,DB,7136.0,52.0,63.5,1,62.0,both,1.5
1345,2016,3,83,jordan jenkins,Jets,LB,10717.0,60.0,63.0,1,61.5,both,1.5
159,2010,6,173,anthony dixon,49ers,RB,5696.0,63.0,62.1,1,60.7,both,1.3999999999999986
1158,2015,4,109,clayton geathers,Colts,DB,9542.0,54.0,63.1,1,61.7,both,1.3999999999999986
1559,2017,3,74,chris wormley,Ravens,DE,11829.0,39.0,65.3,1,63.9,both,1.3999999999999986
1222,2015,6,194,nick o'leary,Bills,TE,9627.0,59.0,60.4,1,59.0,both,1.3999999999999986
192,2010,7,219,terrence austin,Redskins,WR,5742.0,16.0,60.6,1,59.2,both,1.3999999999999986
1703,2018,1,9,mike mcglinchey,49ers,T,46275.0,28.0,71.6,1,70.2,both,1.3999999999999915
1228,2015,6,203,darius kilgo,Broncos,DT,9636.0,29.0,59.7,1,58.4,both,1.3000000000000043
185,2010,7,209,levi brown,Bills,QB,3621.0,36.0,60.6,1,59.3,both,1.3000000000000043
607,2012,7,211,scott solomon,Titans,DE,7196.0,23.0,60.6,1,59.3,both,1.3000000000000043
913,2014,2,64,justin britt,Seahawks,T,8699.0,86.0,66.0,1,64.7,both,1.2999999999999972
1179,2015,4,134,mark glowinski,Seahawks,G,9567.0,48.0,63.3,1,62.0,both,1.2999999999999972
1759,2018,3,71,royce freeman,Broncos,RB,45747.0,30.0,64.5,1,63.2,both,1.2999999999999972
967,2014,4,124,de'anthony thomas,Chiefs,RB,8759.0,58.0,62.4,1,61.1,both,1.2999999999999972
1791,2018,4,105,antonio callaway,Browns,WR,48101.0,20.0,62.2,1,61.0,both,1.2000000000000028
1739,2018,2,48,uchenna nwosu,Chargers,LB,50084.0,32.0,66.5,1,65.3,both,1.2000000000000028
1032,2014,6,210,ik enemkpali,Jets,DE,8844.0,16.0,60.4,1,59.2,both,1.1999999999999957
407,2011,7,230,cliff matthews,Falcons,DE,6382.0,30.0,59.8,1,58.6,both,1.1999999999999957
1633,2017,5,161,anthony walker,Colts,LB,11916.0,34.0,61.8,1,60.6,both,1.1999999999999957
317,2011,4,106,christian ballard,Vikings,DT,6258.0,32.0,62.6,1,61.5,both,1.1000000000000014
602,2012,6,204,emmanuel acho,Browns,LB,7189.0,15.0,59.9,1,58.8,both,1.1000000000000014
950,2014,4,105,bryan stork,Patriots,C,8740.0,21.0,62.1,1,61.0,both,1.1000000000000014
